marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_product	review_headline	review_body	review_date	sentiment
DE	Yfitd4C7rEn4wN	rEwdKasOsnus15s5	lsVu2a46jL	7875416247	Blender Model cdh3D	Air Conditioner	2	74	5	N	Y	Not good Toaster	This is a fantastic Refrigerator. I would not recommend it.	2010-04-19	negative
US	lXUYGf2oEIg6HA	rFBkpdG419wsBgcj	fkQdiI08nL	5659247996	Blender Model eILll	Microwave	2	6	2	Y	Y	Average Microwave	This is a poor Microwave. I would recommend it.	2018-10-06	neutral
UK	hKIFzWCSQKL92l	yCpGD4sXj7FVeefP	inFmZzzsef	4039877450	Blender Model SBX6c	Microwave	2	56	62	Y	Y	Not good Air Conditioner	This is a mediocre Refrigerator. I would recommend it.	2020-10-30	positive
CA	HsqMwADBEYQ8hW	Br9l6HtkaU02T6su	ua2NxFQWu6	7405065058	Toaster Model F1ZWu	Microwave	1	0	91	N	N	Not good Toaster	This is a mediocre Refrigerator. I would recommend it.	2013-01-25	positive
DE	56G5ileYrEcqcS	37hiqFGHwQfa9QZj	G08pLDFcSQ	8154756401	Blender Model Be0Nh	Blender	4	77	56	N	N	Excellent Toaster	This is a unsatisfactory Air Conditioner. I would not recommend it.	2013-01-21	positive
CA	Vmzp8sLriI4tez	CsmhRhoiIzdpQw6f	Pf1UvX843O	2514193309	Microwave Model G2nvg	Blender	2	81	61	N	Y	Excellent Air Conditioner	This is a excellent Toaster. I would not recommend it.	2014-02-01	neutral
CA	fR30TqK6OLvxVw	5obYMbCcAq9Aj8uf	7joTQ2i5d7	3171399077	Air Conditioner Model SjIiH	Microwave	2	74	57	Y	Y	Not good Microwave	This is a mediocre Refrigerator. I would recommend it.	2017-03-05	negative
CA	VDZOi6Hr1MLMmL	KvBu8jUBnBoM7x2O	rGlvsQEBU6	2311583783	Toaster Model eDK2f	Microwave	2	90	91	Y	Y	Excellent Air Conditioner	This is a fantastic Refrigerator. I would not recommend it.	2014-12-30	negative
FR	epAsaIE4sfdY39	5CUrEsboQKh2PX3F	EcW0JPL7NU	9419757627	Refrigerator Model DolvZ	Refrigerator	4	90	53	N	Y	Terrible Toaster	This is a poor Blender. I would not recommend it.	2013-04-17	negative
CA	SJPULzgZvggDzx	cKFrPZ89dn4pvYE5	SBrNorL8wd	5268175826	Toaster Model aJw16	Toaster	4	11	64	Y	Y	Excellent Toaster	This is a unsatisfactory Blender. I would recommend it.	2014-11-04	neutral
DE	S8eUarIkZwME79	JubGJJc9rY8bII9j	19uTpbTpZI	3918870034	Refrigerator Model ZZPg0	Toaster	1	83	43	N	Y	Not good Toaster	This is a unsatisfactory Microwave. I would not recommend it.	2021-06-30	positive
DE	PRlflNmj3qGnGx	yQA56mk5gJfObVpX	D26RHDctrb	5928834566	Toaster Model 530hc	Toaster	5	42	36	N	N	Not good Refrigerator	This is a fantastic Blender. I would not recommend it.	2019-02-01	neutral
UK	c0lTcVqzznKpuX	rxCLeVxhEmNKCUs4	p9KbbeFoMT	7135631085	Blender Model pBhuV	Microwave	3	35	29	N	N	Average Refrigerator	This is a fantastic Microwave. I would recommend it.	2017-03-19	positive
DE	51zkkziDnbVsIW	HizEEIBSo898hlxX	E6K4ExfYRr	2726031038	Toaster Model POqma	Refrigerator	5	14	94	Y	N	Not good Toaster	This is a poor Refrigerator. I would not recommend it.	2017-06-15	neutral
FR	qp3b0UFlRO8r0Q	Melve7pHyePh7wFX	iEfUpmJuiq	9141794835	Air Conditioner Model ma3N9	Toaster	1	37	88	Y	N	Average Toaster	This is a fantastic Blender. I would not recommend it.	2020-05-29	negative
UK	uHvwDAkTrqG1mR	IxnRVXXQkOipSMul	tp8IK0N9Di	3629847331	Blender Model zKcCb	Toaster	3	95	97	N	Y	Not good Air Conditioner	This is a mediocre Refrigerator. I would recommend it.	2023-03-24	positive
CA	iydgrHZYMmPsK0	6oYJAL52WJdEbJlM	cr6DeDQXNa	5944890511	Microwave Model 50XdG	Refrigerator	2	5	32	N	N	Terrible Microwave	This is a unsatisfactory Toaster. I would not recommend it.	2019-03-11	negative
DE	841zurE7gHClkk	BZgXrcOyIwwCf5yO	WlgnZsByto	2832911827	Air Conditioner Model t1dcR	Blender	3	62	6	N	N	Great Microwave	This is a excellent Toaster. I would recommend it.	2016-08-06	negative
DE	45hwZvg7OF9kOt	f4Gbkw9LLi11Arzw	XyGhrp9Hpl	8457589487	Blender Model PF8CM	Refrigerator	2	86	3	Y	N	Terrible Refrigerator	This is a unsatisfactory Refrigerator. I would recommend it.	2015-01-31	neutral
US	0jt3cmMOQQjWQf	AEQvgMAZ609TPCFT	EFWNOTd9At	6097244345	Blender Model Y2Q3U	Blender	2	41	20	Y	N	Not good Air Conditioner	This is a mediocre Toaster. I would not recommend it.	2016-10-24	positive
US	WODxta3zw991Ol	GpoIvyzaIRyl5mPZ	AgsXGjGfQq	1018892067	Air Conditioner Model pkVaG	Microwave	2	17	75	Y	Y	Not good Blender	This is a fantastic Air Conditioner. I would not recommend it.	2022-06-14	positive
US	VLsvLvxU2Z0l5b	qmMKKS7fQJYNubJ6	fL9DYx046k	8151874499	Toaster Model DE2BO	Refrigerator	1	45	4	N	Y	Not good Toaster	This is a fantastic Toaster. I would recommend it.	2021-06-07	negative
FR	N1eLZcWtPOaGwA	L5lBdYN5dfqWDvbI	4UM3RJQASB	6716960765	Toaster Model AKKhL	Air Conditioner	4	44	71	Y	N	Average Microwave	This is a fantastic Refrigerator. I would recommend it.	2023-12-28	positive
UK	8Qji24VaADQWm3	ggPJauy60OaoeyLS	IW8NfTJW0U	5126622047	Air Conditioner Model bkzNb	Air Conditioner	5	18	17	Y	Y	Excellent Blender	This is a fantastic Blender. I would recommend it.	2012-01-19	positive
UK	Jcqc1McrxiAS9g	esqwHS7IdAXy3Wfu	9b9JFDhrgN	6592480574	Toaster Model nxdBX	Air Conditioner	5	53	18	N	Y	Great Toaster	This is a mediocre Refrigerator. I would not recommend it.	2023-12-21	negative
DE	APNTmSnDiZYPBT	OmEOApdO3aMXhx86	uZcV8pDMRh	1931277476	Microwave Model 50ayr	Refrigerator	2	88	95	Y	Y	Average Microwave	This is a unsatisfactory Toaster. I would recommend it.	2019-08-01	negative
US	SNo5LnE7YpHgIp	TyZRudBGJfgdjZRg	IZ68ZUkTm9	3434500986	Refrigerator Model syGla	Blender	1	63	89	N	N	Great Toaster	This is a unsatisfactory Refrigerator. I would recommend it.	2011-12-06	neutral
DE	mu3MOSb8kS3Wl3	qC3TIopio7p5dgW2	CHsADOhUnw	2735378448	Air Conditioner Model NiG5l	Refrigerator	4	91	98	N	Y	Excellent Microwave	This is a poor Air Conditioner. I would recommend it.	2014-10-28	positive
US	sL46xbJTNCfJ41	tOiRBY2JD6U87e27	NhdbUnxVEk	4397201603	Microwave Model wgUsE	Refrigerator	3	8	56	Y	N	Average Air Conditioner	This is a excellent Air Conditioner. I would not recommend it.	2012-07-14	negative
DE	LxBEbxfszqJJEy	yBMhrLdO7JkzAYiY	RIIuBPwEbw	7019022350	Toaster Model ZXxCr	Microwave	2	42	0	N	Y	Average Blender	This is a poor Toaster. I would recommend it.	2010-10-28	negative
DE	Q5XQrqJQmC1fEE	R80BoSwaRtjrHkga	lLM2CG1FP7	3357903764	Refrigerator Model oa9zU	Blender	1	74	39	N	Y	Terrible Blender	This is a poor Air Conditioner. I would not recommend it.	2023-05-23	negative
UK	nioo3O3wu5hOZq	CJixl5Oc2LzGzvD9	P456wCrB3W	9434388474	Blender Model GB3Si	Microwave	1	1	88	N	N	Average Toaster	This is a mediocre Refrigerator. I would not recommend it.	2020-05-09	negative
US	mbcSn9vVfFPHxm	4Ticg8ylU9QISko5	XpMVqfKVTu	4172363782	Blender Model HCWKS	Microwave	4	18	85	N	Y	Terrible Blender	This is a fantastic Blender. I would not recommend it.	2017-11-12	positive
US	cShcksZfn1GqGW	S9IgYxzdyW8Rw9g7	lvJhCIPp7Z	1725986524	Blender Model HhPO2	Microwave	2	82	20	Y	Y	Excellent Blender	This is a excellent Blender. I would recommend it.	2013-01-11	positive
FR	w1nvsXDc41rTVS	Y5P0hMvRcspCo8v9	BQCEk7SeVq	6521597377	Microwave Model f9wit	Air Conditioner	2	91	68	Y	N	Great Toaster	This is a mediocre Air Conditioner. I would not recommend it.	2016-08-22	neutral
UK	awuspvuJ0VvToi	0jtMXC4e8rTY7EYA	YqG2JFZ7ZT	8341696739	Refrigerator Model uqxgj	Microwave	3	35	12	Y	Y	Not good Blender	This is a poor Blender. I would not recommend it.	2015-08-19	neutral
CA	ciZgqC2HZkWy9a	NzJGWvyKmB31Njrd	xaUJCubSos	9208326049	Blender Model pomKn	Blender	1	83	12	Y	N	Average Refrigerator	This is a mediocre Blender. I would not recommend it.	2015-05-07	positive
FR	4bE3Y7cPjzOyTF	mvBmUmFGdjLXbniU	2faaFCXQhr	8002786618	Refrigerator Model Ac1ss	Toaster	1	23	100	N	Y	Not good Toaster	This is a poor Air Conditioner. I would recommend it.	2018-04-26	negative
FR	9sUBe04BFN4Mc3	grBaGkGBpNI4LiTp	mNmuovA6WP	2842064615	Microwave Model 3SVbb	Blender	1	47	28	N	N	Terrible Toaster	This is a poor Microwave. I would recommend it.	2014-05-03	neutral
US	MDnAtHmCFKRvw6	5udBQeW9fxq8mXDq	LiDMRuURzH	8574142189	Blender Model MYtn4	Blender	2	87	17	Y	Y	Excellent Blender	This is a fantastic Blender. I would not recommend it.	2023-05-04	negative
DE	gQK3ftLN9NPZAg	XN8iHABBCchirmFC	AYMLDgkjOZ	2820407421	Refrigerator Model Sx4GS	Toaster	1	22	40	N	N	Not good Refrigerator	This is a fantastic Blender. I would recommend it.	2017-02-06	positive
UK	jzyJN6I8NUdKjJ	dylOM55DyHXEOSHz	kxgBOaI4fO	6814397155	Air Conditioner Model tHrwY	Blender	4	45	89	Y	N	Great Refrigerator	This is a unsatisfactory Microwave. I would recommend it.	2010-07-22	positive
FR	YyUVUwkCLHZn1a	7PWwStPvfTWnAdod	gywqoNsfyg	6840776437	Refrigerator Model JrE08	Air Conditioner	1	72	42	Y	Y	Terrible Blender	This is a poor Blender. I would not recommend it.	2015-08-20	neutral
CA	ghyh661tySjybh	V9i3DgdZ4or9eELY	0HRdDBZHdj	1346587781	Toaster Model EQdBq	Air Conditioner	3	7	25	N	N	Average Microwave	This is a unsatisfactory Toaster. I would recommend it.	2016-02-12	positive
CA	uwFO5joO91hPTA	C2OAYLRO5FzldcyK	vL0JEI8lNJ	6738767213	Toaster Model xmJwZ	Refrigerator	5	37	51	Y	Y	Excellent Blender	This is a mediocre Microwave. I would not recommend it.	2019-07-13	positive
US	Cg1WqxnnHIF7j9	cjI6JneDBnWbSY5c	WJwvRXB95P	7421718426	Refrigerator Model 2SByH	Toaster	4	56	74	Y	N	Average Toaster	This is a poor Air Conditioner. I would recommend it.	2015-06-04	negative
FR	dbBdKfpaibEHnY	CeOquj09yZQYJ5vS	9ZyrlzwqcA	5693061640	Microwave Model QZbYG	Air Conditioner	4	8	20	Y	Y	Great Toaster	This is a mediocre Microwave. I would recommend it.	2018-07-18	positive
DE	UDc1kN9oeIniqa	uiJlhvHbm5I1zFkD	s8YhSFBEKz	4546717476	Air Conditioner Model RM0XY	Blender	2	1	27	Y	Y	Excellent Refrigerator	This is a unsatisfactory Blender. I would recommend it.	2010-11-22	negative
US	KtapDdZSHguKpq	iDH5v9vRppHVB88S	dA83GKj521	9312001828	Air Conditioner Model 3Twse	Refrigerator	2	33	76	Y	Y	Terrible Toaster	This is a fantastic Microwave. I would not recommend it.	2011-06-08	negative
UK	CnOuDOc9abOJx2	DCDmeXlnTQEkIpnr	OK8uoWtHkZ	6702285390	Toaster Model M2g7M	Refrigerator	2	12	24	N	Y	Excellent Blender	This is a excellent Microwave. I would recommend it.	2014-07-23	neutral
FR	C6AeBSYyg6v5Tf	WXyUxucIFt25Wxjp	lhxWGhmdX2	3396821122	Blender Model ea5Fs	Toaster	2	56	8	Y	Y	Not good Microwave	This is a unsatisfactory Microwave. I would not recommend it.	2012-02-14	neutral
US	UEuErWdJGYaPqT	fFe8y6jNtgCyOFKq	Z0A0I69qtR	2138788727	Blender Model cje8O	Blender	5	63	74	Y	Y	Excellent Blender	This is a fantastic Microwave. I would recommend it.	2018-01-01	positive
FR	6JUg5RZkZe0r2O	yhi4Yu9rYFUYruIU	czlLI4NAjd	3917696221	Refrigerator Model JiyPV	Blender	1	65	31	Y	N	Great Blender	This is a excellent Blender. I would recommend it.	2017-09-26	negative
US	gioRqhH2d1763m	x0S0mgFUMSFWYA7d	L1HgFdCIfM	3020418275	Microwave Model 5DwK2	Microwave	1	39	88	Y	Y	Great Refrigerator	This is a fantastic Microwave. I would not recommend it.	2015-04-18	negative
FR	uJ8VSorJhzHuyC	itpKvFf8czB3NwaG	2KqMV9MHhg	4703085819	Refrigerator Model D6kpZ	Microwave	2	42	76	Y	N	Terrible Toaster	This is a mediocre Air Conditioner. I would not recommend it.	2020-07-16	negative
US	cgwWkghpoz14p2	9uLBoQxtxrq90whm	46dCLRdiBF	1696920483	Toaster Model HT5Ii	Toaster	2	93	16	Y	Y	Terrible Microwave	This is a excellent Toaster. I would not recommend it.	2013-12-10	negative
FR	Whk46lThsZErF3	1gBaijJVywQ9oxVz	Qp5ZqA00V0	6071298492	Microwave Model RAluG	Toaster	1	82	19	Y	Y	Not good Blender	This is a excellent Toaster. I would recommend it.	2013-11-14	positive
UK	xc2LBuGu20VH2c	egohUtYrqOKhswnV	xV0RLhse4E	7653902790	Toaster Model hzpPx	Toaster	5	98	42	N	Y	Excellent Toaster	This is a unsatisfactory Microwave. I would not recommend it.	2014-05-02	neutral
US	UaswNaNXDyk5P7	E2WltU9XTd9JDwld	pn8QOXQ4HM	1005106121	Air Conditioner Model udbKs	Refrigerator	3	64	60	N	N	Excellent Microwave	This is a poor Toaster. I would not recommend it.	2020-07-19	negative
DE	mTVmnUBExvLxgY	Gt23iuccbJeNnTAq	V5DwtN1wkb	4404990383	Refrigerator Model nJpQz	Microwave	5	71	36	Y	Y	Terrible Toaster	This is a poor Refrigerator. I would not recommend it.	2010-04-22	neutral
FR	UAZYfAjWxLl8Vs	vw3CgruBkuvDBVmf	935kPBwkGq	5146316336	Refrigerator Model PWXRH	Microwave	2	7	46	Y	Y	Great Toaster	This is a poor Refrigerator. I would recommend it.	2018-01-27	positive
CA	ZV90njoa7Krgh9	2jevmkGmUPuHL7pl	lpF87rGJlw	4515890452	Blender Model ZAdHZ	Refrigerator	5	45	71	N	N	Not good Microwave	This is a mediocre Air Conditioner. I would not recommend it.	2016-03-20	negative
CA	8OVFQBa1xRONXg	iwenJO6kGHa78x6G	hUW7MRq0Hn	6779100173	Blender Model TRxFm	Refrigerator	3	62	29	Y	Y	Terrible Blender	This is a unsatisfactory Toaster. I would not recommend it.	2022-09-29	neutral
FR	IziDarUwPcAKh5	qNUhjMlrF3I7u8QV	S8YawsbA82	9448245026	Toaster Model 9nl3j	Refrigerator	5	5	5	Y	Y	Great Toaster	This is a fantastic Air Conditioner. I would recommend it.	2021-12-26	negative
US	VxGUncTcfYcaDj	tCYoPPCNoAmTisKR	TGMdfPfzhm	1148560096	Air Conditioner Model KKh0I	Air Conditioner	4	96	65	N	N	Excellent Microwave	This is a unsatisfactory Refrigerator. I would not recommend it.	2014-05-20	neutral
US	EZJIgfyfwM8gj3	DK4xPQMgA2tSVX1S	OOf8G8kwvJ	1971755377	Toaster Model 52T20	Refrigerator	1	23	10	N	Y	Excellent Air Conditioner	This is a unsatisfactory Blender. I would not recommend it.	2018-11-24	positive
UK	pgz2uoBTUPxEOJ	ugyA1MwGxDelL3c1	SW80aqx2O4	1698528627	Refrigerator Model IF8DI	Air Conditioner	4	6	3	N	N	Excellent Blender	This is a unsatisfactory Refrigerator. I would recommend it.	2012-01-03	positive
UK	PaWxYpvfHU2YBt	7rzRgQYS67Fbz7uW	w0aeTeh10J	8253964174	Blender Model ug8bQ	Refrigerator	2	23	0	N	N	Terrible Microwave	This is a unsatisfactory Blender. I would recommend it.	2017-04-14	neutral
UK	ENfqNgbNeU8jx0	QJTinfdWiMGIZGOb	dnyizQG5wx	6488857771	Blender Model DvRf5	Blender	2	95	24	N	N	Not good Air Conditioner	This is a excellent Toaster. I would not recommend it.	2011-11-21	positive
DE	IoXtatLE85tNbW	qCoPwLNhexZgBL1C	zPuvMZ088I	9671488946	Refrigerator Model 53M4Y	Toaster	5	37	50	Y	Y	Great Toaster	This is a poor Blender. I would not recommend it.	2011-09-01	positive
UK	OCJX5826a8Hsn6	R0TU7z3lU3ju5Gtk	PD72RkZbCe	2524941545	Air Conditioner Model FrliM	Toaster	4	47	42	N	Y	Excellent Air Conditioner	This is a poor Blender. I would recommend it.	2019-04-09	neutral
FR	iBepYMM2j8jV4W	38JqvVlIATIdxhjV	AkMP1K9Wz5	2170413076	Microwave Model YAKCO	Air Conditioner	5	23	49	N	Y	Not good Refrigerator	This is a unsatisfactory Refrigerator. I would recommend it.	2011-02-22	neutral
DE	Sfz7T5BqhJwflN	0DJJSQGwMGiFSnro	1IRR9mokLo	1372645715	Refrigerator Model EcJ9x	Refrigerator	1	48	99	N	N	Terrible Air Conditioner	This is a fantastic Refrigerator. I would recommend it.	2010-07-16	negative
UK	o51TxJhRp2nK3A	JywYkFEu3bfOwtd4	mZXo3M0kJh	7390908731	Blender Model fUQVO	Refrigerator	2	78	92	N	Y	Great Blender	This is a mediocre Blender. I would not recommend it.	2021-08-16	positive
FR	gjt7TgJcxPrOgz	xMvW39hvuWHQP4iP	74PVc9JQzG	3648218355	Microwave Model Fu7Sa	Air Conditioner	4	22	83	Y	Y	Excellent Refrigerator	This is a unsatisfactory Refrigerator. I would not recommend it.	2023-08-10	negative
CA	nFTP1okqYOYFk7	gjsXK5bxJfWTKAZc	l1l3NdihiT	1323688440	Toaster Model dXECQ	Microwave	3	27	79	N	Y	Excellent Refrigerator	This is a unsatisfactory Refrigerator. I would recommend it.	2018-11-09	neutral
CA	6xYluxR7gIl2d1	9jQoWiHE1OP6z7Kb	he2S2NXA7u	7910320127	Air Conditioner Model gjEFC	Air Conditioner	3	88	24	Y	Y	Great Toaster	This is a fantastic Toaster. I would recommend it.	2020-10-26	neutral
FR	OLKJpzZhxYlSvA	lCxBx44hTu95etKd	KmC7bOtLR5	4887382839	Toaster Model Pwsrd	Air Conditioner	3	70	4	Y	N	Terrible Refrigerator	This is a unsatisfactory Blender. I would recommend it.	2017-08-21	negative
CA	oytsTrBPwgjxLg	7GlAeBadH6hdDVcg	4O3WditET2	6780032323	Refrigerator Model KYvP7	Toaster	4	52	39	N	N	Great Toaster	This is a excellent Blender. I would not recommend it.	2017-12-15	positive
US	jsjaKKbkYE48HK	PfqyeFAZXxMlyPYR	BbMuEQwx5u	9615153043	Microwave Model 47kkn	Toaster	1	92	49	Y	Y	Excellent Toaster	This is a poor Toaster. I would not recommend it.	2019-10-10	negative
US	W6bMFQpWBcguZ1	pygH7tjB1MYWyKs4	b2Q3He7j99	5686459958	Blender Model hpRpk	Air Conditioner	5	96	20	Y	Y	Terrible Toaster	This is a excellent Toaster. I would not recommend it.	2022-02-17	negative
UK	fXjWNdvWCl3f4q	dcEzWRnMv0PrApl9	iopEPdbPwd	8147725588	Microwave Model t0Kie	Refrigerator	5	31	26	Y	Y	Average Toaster	This is a unsatisfactory Refrigerator. I would not recommend it.	2019-10-28	positive
US	AW7AckPXOZM5kL	nsHQEOfFQqvZrp2y	GhlTfr5yAf	6002034402	Refrigerator Model KeUKO	Blender	1	29	27	Y	Y	Not good Refrigerator	This is a mediocre Microwave. I would recommend it.	2015-04-11	neutral
DE	TLlsnGd8GmpSC5	8FvMMUZI2RJxc8dL	SuWt0pSij1	7318201889	Blender Model ZSIXP	Toaster	1	57	100	Y	Y	Average Air Conditioner	This is a excellent Refrigerator. I would not recommend it.	2014-09-19	positive
CA	vZ6MflqowoA6Dj	YGfDN8gsQa5ya7SD	QrPVJmzcdd	5678307704	Toaster Model YAq2a	Air Conditioner	4	43	90	Y	N	Great Microwave	This is a poor Air Conditioner. I would recommend it.	2016-04-21	positive
FR	IXy4ctDbkI0WZO	qZuA737GBRTwT54E	KScp38rf7k	4165276509	Blender Model hoCqz	Toaster	4	60	87	Y	Y	Average Toaster	This is a excellent Toaster. I would not recommend it.	2023-04-05	negative
UK	yF2jaNR6DJsBkk	VhMN5rxwutMxnUM6	oneGiUHlNU	5561342171	Microwave Model nFgXq	Refrigerator	2	97	24	Y	Y	Excellent Air Conditioner	This is a poor Toaster. I would recommend it.	2020-03-24	positive
UK	YRSu2jiPsjbTru	jyyGgwOiIKh8hxbU	uVZ6doPrhT	5189868804	Air Conditioner Model SmVhW	Blender	2	80	29	N	Y	Terrible Microwave	This is a excellent Microwave. I would not recommend it.	2022-12-01	positive
CA	AwzFTkPsTqlUWo	meYhRhrTpOMHfxew	PL2dltKQ0U	6403232911	Blender Model fjfS1	Blender	3	1	22	Y	N	Terrible Toaster	This is a unsatisfactory Refrigerator. I would recommend it.	2021-04-07	neutral
DE	oJRlniDeUshTHQ	7vmTvAiq61ere6OH	QW1Y5ZIT1I	6640040476	Blender Model msjqp	Air Conditioner	4	80	77	N	Y	Excellent Air Conditioner	This is a fantastic Air Conditioner. I would recommend it.	2012-05-24	negative
DE	i34VnkBkGb2W2k	TWCOHPaZ5Fu04aUz	AB2OZY2Jlf	4803402043	Microwave Model uY0Be	Microwave	5	54	9	Y	Y	Great Refrigerator	This is a excellent Air Conditioner. I would recommend it.	2010-04-19	negative
UK	ZqIbD7Enm1B3CP	kEzN1OPfvQqUehEn	1qBkBA8zGx	5892861776	Microwave Model zrdsk	Microwave	4	69	70	Y	N	Great Toaster	This is a mediocre Toaster. I would not recommend it.	2010-06-09	positive
DE	G4xuNpXaikl2wZ	bIuoiN0iF7mC4QF0	G0SX1Tv3FF	5584050263	Toaster Model 39wHM	Air Conditioner	1	58	25	Y	N	Great Refrigerator	This is a unsatisfactory Blender. I would recommend it.	2018-08-22	neutral
DE	jLd3IFeRUqKw3F	ejvE2s4zNGPLitDQ	X9RkCeJItF	8824562092	Refrigerator Model MlTy6	Microwave	3	71	75	Y	Y	Excellent Air Conditioner	This is a poor Air Conditioner. I would recommend it.	2018-07-12	positive
DE	VuB1gJ1YoI6Z6V	vjmX6XocaJmCWV1o	l49aKWDTi2	5013385524	Toaster Model KpdRD	Blender	4	87	24	Y	N	Great Air Conditioner	This is a excellent Blender. I would not recommend it.	2022-05-07	neutral
UK	Tu29Y5D3YO5elg	3lxv4YvQS8BuhXQS	BBA1skEfcr	7985594439	Microwave Model V6gXH	Toaster	5	76	48	Y	Y	Terrible Refrigerator	This is a excellent Refrigerator. I would recommend it.	2015-04-23	negative
US	j3VrAaC9QaWVl8	NZ60QynEPXYuYwkL	LSdWewpJDT	8220918769	Blender Model Iwsxj	Blender	3	86	70	Y	N	Great Toaster	This is a unsatisfactory Blender. I would not recommend it.	2012-04-14	negative
DE	vPYib2mZpOKzTM	s1Hmw1eAQfVn30Ad	frLc73EaXe	2243812417	Air Conditioner Model 9pxTO	Air Conditioner	3	56	99	N	Y	Terrible Toaster	This is a unsatisfactory Refrigerator. I would recommend it.	2021-06-18	negative
UK	mlOqLXLek702NR	CTwr4qFlOtTk74Gv	H2syAPa1fN	3724082000	Toaster Model jhmvE	Blender	2	92	87	Y	Y	Great Air Conditioner	This is a unsatisfactory Air Conditioner. I would recommend it.	2011-05-12	positive
UK	6Gm0f9GQhve8wu	T303Iyt2ABlEWVGR	58tgFistTy	2413447408	Microwave Model KV1Q4	Refrigerator	5	40	77	Y	N	Average Blender	This is a unsatisfactory Toaster. I would not recommend it.	2011-05-20	negative
FR	tAAKf2ZCG0GEZG	aQUiN04fNR0fr5q4	S3UQqleSFh	1540766059	Blender Model nOHUy	Refrigerator	3	9	78	Y	N	Not good Blender	This is a poor Air Conditioner. I would recommend it.	2019-11-27	negative
UK	R6dtFaaVWu29wK	PaDi0X1PkDBK5C8n	9YhAThIr5M	7696971341	Blender Model PRtuG	Air Conditioner	1	90	10	Y	Y	Excellent Air Conditioner	This is a unsatisfactory Refrigerator. I would not recommend it.	2013-02-15	positive
DE	SxFtD3g40Y6mkG	41vD5e83U5iurTIe	aWM20XXnuL	2901486587	Blender Model A9KjH	Toaster	1	23	96	N	Y	Average Refrigerator	This is a mediocre Air Conditioner. I would not recommend it.	2022-07-03	negative
DE	zUEQoe01dBQJc8	Ktr0Wrf8jTtfFZFH	mRqisfS97x	5801351303	Microwave Model lOasn	Refrigerator	5	32	41	N	N	Great Refrigerator	This is a excellent Blender. I would not recommend it.	2013-07-12	positive
CA	6fpanMVMjpdBQi	C5nQSxwWDh1tQRP1	vgjn6jSqaN	9459356642	Air Conditioner Model IgIee	Microwave	5	9	18	Y	Y	Average Microwave	This is a poor Air Conditioner. I would not recommend it.	2020-01-05	positive
FR	gO4spr4MEwtdcm	pgixXA3V5HSiJQz7	6sUatbqmoy	5769604772	Microwave Model qr0wW	Microwave	1	49	67	N	Y	Average Blender	This is a poor Refrigerator. I would recommend it.	2014-03-11	positive
CA	IXWFZzYANtwXeX	Ll6uqL0z7KRyAmhi	UX0FvasQjR	2848495184	Air Conditioner Model RqMzM	Air Conditioner	3	21	31	N	N	Average Air Conditioner	This is a poor Blender. I would recommend it.	2022-09-01	neutral
UK	URyI3XOaaUUPm3	AeW2NLBJXrqFpjxX	pRgYHCIMoY	3734853310	Microwave Model 1DP4m	Blender	4	25	73	Y	Y	Average Toaster	This is a unsatisfactory Microwave. I would recommend it.	2011-09-27	neutral
CA	pY7dsxVjAAxU4N	VKSKfW3KA0Sqbe6x	ASqMWwW48z	4507248446	Microwave Model hmlMa	Microwave	3	44	27	N	N	Average Microwave	This is a mediocre Toaster. I would not recommend it.	2010-09-11	positive
UK	DUNEAHTYqbCTGl	kqaJFFPVcmzdaGoi	63eECPz8o8	1035466359	Air Conditioner Model hvYTg	Refrigerator	2	48	13	N	N	Terrible Refrigerator	This is a mediocre Air Conditioner. I would recommend it.	2013-11-22	negative
US	Sm7GsyfSXzimg1	I6ZtYxRP44FXwFwh	JC7QNahtKQ	4642085553	Blender Model 4Elg5	Microwave	3	39	55	Y	N	Excellent Air Conditioner	This is a unsatisfactory Toaster. I would not recommend it.	2019-04-17	neutral
DE	wmlkETzfmIXc6L	uuLyPDqjv0ae0N6z	vKsgTlbjc7	4215104797	Toaster Model zZjT5	Air Conditioner	5	35	4	Y	Y	Not good Refrigerator	This is a poor Toaster. I would recommend it.	2023-04-23	negative
